book	chapter	part	date	title	conversation_id	original_path	extracted_file	sha256
현대인의의식수준	12	5	2026-08-01T02:41:40.167545+09:00	『현대인의 의식수준』 제12장 「신: 경험적 실재」||「창조주로서의 신」·「현대과학에서 본 신과 창조」	6a6cde50-ea4c-83e9-bb3e-942e66010b3c	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£12∞₧Ñ-∞ïá-Ω▓╜φùÿ∞áü-∞ïñ∞₧¼-∞░╜∞í░∞ú╝δí£∞ä£∞¥ÿ-∞ïá-φÿäδîÇΩ│╝φòÖ∞ùÉ∞ä£-δ│╕-∞ïáΩ│╝-∞░╜∞í░_6a6cde50ea.md	12장_05_『현대인의 의식수준』 제12장 「신_ 경험적 실재」_「창조주로서의 신」·「현대과학에서 본 신과 창조」_6a6cde50.md	ae477f0225a64f993b870972d2c5bee95b960d2746d0fd15e83f8079fa89e0f5
현대인의의식수준	12	6	2026-08-01T02:43:58.623768+09:00	『현대인의 의식수준』 제12장 「가설로서의 신」||「해결」·「타고난 한계 극복」	6a6cdec9-c190-83e8-a496-a5347b305699	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£12∞₧Ñ-Ω░Ç∞äñδí£∞ä£∞¥ÿ-∞ïá-φò┤Ω▓░-φâÇΩ│áδé£-φò£Ω│ä-Ω╖╣δ│╡_6a6cdec9c1.md	12장_06_『현대인의 의식수준』 제12장 「가설로서의 신」_「해결」·「타고난 한계 극복」_6a6cdec9.md	677a46f3c597e5db5fe162a242b79c4ea2cc071a4b2340de48b4678f99dec5dc
현대인의의식수준	12	7	2026-08-01T02:44:46.927970+09:00	『현대인의 의식수준』 제12장 「가설로서의 신」||「문제가 될 수 있는 종교적 교리」·「종교적 일탈」	6a6cdf09-235c-83ee-91d7-c26d86efab7f	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£12∞₧Ñ-Ω░Ç∞äñδí£∞ä£∞¥ÿ-∞ïá-δ¼╕∞á£Ω░Ç-δÉá-∞êÿ-∞₧êδèö-∞óàΩ╡É∞áü-Ω╡Éδª¼-∞óàΩ╡É∞áü-∞¥╝φâê_6a6cdf0923.md	12장_07_『현대인의 의식수준』 제12장 「가설로서의 신」_「문제가 될 수 있는 종교적 교리」·「종교적 일탈」_6a6cdf09.md	6a1e91c57f7455482b40275353f7b13b4b94aced06416e04df9839ddfc1d7495
현대인의의식수준	13	1	2026-07-27T23:55:32.955460+09:00	『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」―「들어가며」	6a677160-2350-83e9-9a7e-2a8c7b9d8f20	publish_site/conversations/2026-07-27_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£13∞₧Ñ-∞¥ÿ∞ï¼-φÜî∞¥ÿδíá-Ω╖╕δª¼Ω│á-δ╢ê∞ïáδôñ∞û┤Ω░Çδ⌐░_6a67716023.md	13장_01_『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」―「들어가며」_6a677160.md	1301d531d5feaa17c177b2d8195b68430bfcc15cba3d0901b0db14301319f426
현대인의의식수준	13	2	2026-07-27T23:56:05.689041+09:00	『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」―「회의론자들」	6a67716d-fc74-83ee-8b71-7f55b2906fb7	publish_site/conversations/2026-07-27_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£13∞₧Ñ-∞¥ÿ∞ï¼-φÜî∞¥ÿδíá-Ω╖╕δª¼Ω│á-δ╢ê∞ïáφÜî∞¥ÿδíá∞₧Éδôñ_6a67716dfc.md	13장_02_『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」―「회의론자들」_6a67716d.md	2c1099ab1ff26ee241293f542e9a2cc595ed14cc452c8550567205ecd0e15481
현대인의의식수준	13	3	2026-07-28T10:49:09.551320+09:00	『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」―「무신론, 불가지론, 무신앙」	6a680a86-8298-83e8-8ff2-96d595286822	publish_site/conversations/2026-07-28_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£13∞₧Ñ-∞¥ÿ∞ï¼-φÜî∞¥ÿδíá-Ω╖╕δª¼Ω│á-δ╢ê∞ïáδ¼┤∞ïáδíá-δ╢êΩ░Ç∞ºÇδíá-δ¼┤∞ïá∞òÖ_6a680a8682.md	13장_03_『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」―「무신론, 불가지론, 무신앙」_6a680a86.md	eb945c68d5def760a46935817b5ed66adc5a4180eb294e246b9b87e717312327
현대인의의식수준	13	4	2026-08-01T12:37:15.325851+09:00	『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」||「들어가며」	6a6d69e6-7b78-83ee-a66f-b29a620941e1	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£13∞₧Ñ-∞¥ÿ∞ï¼-φÜî∞¥ÿδíá-Ω╖╕δª¼Ω│á-δ╢ê∞ïá-δôñ∞û┤Ω░Çδ⌐░_6a6d69e67b.md	13장_04_『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」_「들어가며」_6a6d69e6.md	5c4e51677c81260e39c108816a4c95653de8b177ef0998156011f4f9c747628e
현대인의의식수준	13	5	2026-08-01T12:37:54.436648+09:00	『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」||「회의론자들」	6a6d69ef-ccd4-83ee-9cb6-81dbccbdb761	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£13∞₧Ñ-∞¥ÿ∞ï¼-φÜî∞¥ÿδíá-Ω╖╕δª¼Ω│á-δ╢ê∞ïá-φÜî∞¥ÿδíá∞₧Éδôñ_6a6d69efcc.md	13장_05_『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」_「회의론자들」_6a6d69ef.md	9344a9d59fbdcc9e39c89b090851f5cd5e3a7c88025f5c0e292c8f71fc6d3196
현대인의의식수준	13	6	2026-08-01T12:46:08.466802+09:00	『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」||「사회적 생존」·「무신론, 불가지론, 무신앙」	6a6d6bf9-d894-83ee-b3f8-b7d8d8df90b0	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£13∞₧Ñ-∞¥ÿ∞ï¼-φÜî∞¥ÿδíá-Ω╖╕δª¼Ω│á-δ╢ê∞ïá-∞é¼φÜî∞áü-∞â¥∞í┤-δ¼┤∞ïáδíá-δ╢êΩ░Ç∞ºÇδíá-δ¼┤∞ïá∞òÖ_6a6d6bf9d8.md	13장_06_『현대인의 의식수준』 제13장 「의심, 회의론 그리고 불신」_「사회적 생존」·「무신론, 불가지론, 무신앙」_6a6d6bf9.md	43eabe301781ba55a59ebea9e7d2412142a0a937d420c6f4d4b09e21a222d42e
현대인의의식수준	14	1	2026-07-28T11:29:03.406646+09:00	『현대인의 의식수준』 제14장 「영적 경로」 「들어가며」·「기본 경로—종교」	6a6813df-ddec-83ee-8505-afd24c8e7b2c	publish_site/conversations/2026-07-28_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£14∞₧Ñ-∞ÿü∞áü-Ω▓╜δí£-δôñ∞û┤Ω░Çδ⌐░-Ω╕░δ│╕-Ω▓╜δí£-∞óàΩ╡É_6a6813dfdd.md	14장_01_『현대인의 의식수준』 제14장 「영적 경로」 「들어가며」·「기본 경로—종교」_6a6813df.md	c821ee17a5019dbf1b0e1ab6f420dd7e5ab72ac34f1bc785183dc93fdbead11b
현대인의의식수준	14	2	2026-08-01T13:55:01.259082+09:00	『현대인의 의식수준』 제14장 「영적 경로」||「들어가며」·「기본 경로 - 종교」·「종파주의와 파벌적 종교성」	6a6d7c15-e688-83ee-99b5-27bffd038223	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£14∞₧Ñ-∞ÿü∞áü-Ω▓╜δí£-δôñ∞û┤Ω░Çδ⌐░-Ω╕░δ│╕-Ω▓╜δí£-∞óàΩ╡É-∞óàφîî∞ú╝∞¥ÿ∞ÖÇ-φîîδ▓î∞áü-∞óàΩ╡É∞ä▒_6a6d7c15e6.md	14장_02_『현대인의 의식수준』 제14장 「영적 경로」_「들어가며」·「기본 경로 - 종교」·「종파주의와 파벌적 종교성」_6a6d7c15.md	5e5e33e86a1da8c6764274c7bc84346d563a73e81d303673a04401f1e9f27101
현대인의의식수준	14	3	2026-08-01T13:56:29.953298+09:00	『현대인의 의식수준』 제14장 「영적 경로」||「미덕(의식 수준 210에서 385)」·「겸손, 학습능력」	6a6d7c6f-7dd0-83ee-88ec-1fe9def76af6	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£14∞₧Ñ-∞ÿü∞áü-Ω▓╜δí£-δ»╕δìò∞¥ÿ∞ï¥-∞êÿ∞ñÇ-210∞ùÉ∞ä£-385-Ω▓╕∞åÉ-φòÖ∞è╡δèÑδáÑ_6a6d7c6f7d.md	14장_03_『현대인의 의식수준』 제14장 「영적 경로」_「미덕(의식 수준 210에서 385)」·「겸손, 학습능력」_6a6d7c6f.md	aa0a206435f456f0cfe9edb3882abd1b70fd87e532a38b3c79e734f554f04655
현대인의의식수준	14	4	2026-08-01T14:11:32.374928+09:00	『현대인의 의식수준』 제14장 「영적 경로」||「마음으로 그려 보기」·「위기와 재앙」·「강압」·「내려놓음과 생존」	6a6d7ff8-6c80-83ee-825a-33311857d395	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£14∞₧Ñ-∞ÿü∞áü-Ω▓╜δí£-δºê∞¥î∞£╝δí£-Ω╖╕δáñ-δ│┤Ω╕░-∞£äΩ╕░∞ÖÇ-∞₧¼∞òÖ-Ω░ò∞òò-δé┤δáñδåô∞¥îΩ│╝-∞â¥∞í┤_6a6d7ff86c.md	14장_04_『현대인의 의식수준』 제14장 「영적 경로」_「마음으로 그려 보기」·「위기와 재앙」·「강압」·「내려놓음과 생존」_6a6d7ff8.md	06610c3dab83b7d5356526616bb88e8fa3b58dab697c222c1465b3d813d0d970
현대인의의식수준	14	5	2026-08-01T14:13:20.583374+09:00	『현대인의 의식수준』 제14장 「영적 경로」||「세속의 일시성」	6a6d8061-5ce0-83e8-9f20-6ab4d2ab7cc5	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£14∞₧Ñ-∞ÿü∞áü-Ω▓╜δí£-∞ä╕∞åì∞¥ÿ-∞¥╝∞ï£∞ä▒_6a6d80615c.md	14장_05_『현대인의 의식수준』 제14장 「영적 경로」_「세속의 일시성」_6a6d8061.md	6a45511d60fa52c6ddc22e5a1e6586c337775e46cd033aa5909d550e165e5733
현대인의의식수준	15	1	2026-08-01T19:23:50.112930+09:00	『현대인의 의식수준』 제15장 「기도하는 사람 되기: 관상과 명상」||「들어가며」·「관상」·「명상」·「통합」·「요약」	6a6dc91b-4a70-83e8-9bb4-c650287e381d	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£15∞₧Ñ-Ω╕░δÅäφòÿδèö-∞é¼δ₧î-δÉÿΩ╕░-Ω┤Ç∞âüΩ│╝-δ¬à∞âü-δôñ∞û┤Ω░Çδ⌐░-Ω┤Ç∞âü-δ¬à∞âü-φå╡φò⌐-∞Üö∞ò╜_6a6dc91b4a.md	15장_01_『현대인의 의식수준』 제15장 「기도하는 사람 되기_ 관상과 명상」_「들어가며」·「관상」·「명상」·「통합」·「요약」_6a6dc91b.md	bb5d95fc19a6c1a96689ec1c115047800c0220787deb527fc2e26da8f4b893a7
현대인의의식수준	15	2	2026-08-01T19:31:52.258582+09:00	『현대인의 의식수준』 제15장 「기도하는 사람 되기: 관상과 명상」||「고요의 영역」	6a6dcb14-ea90-83ee-850d-5a98ff07a9a6	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£15∞₧Ñ-Ω╕░δÅäφòÿδèö-∞é¼δ₧î-δÉÿΩ╕░-Ω┤Ç∞âüΩ│╝-δ¬à∞âü-Ω│á∞Üö∞¥ÿ-∞ÿü∞ù¡_6a6dcb14ea.md	15장_02_『현대인의 의식수준』 제15장 「기도하는 사람 되기_ 관상과 명상」_「고요의 영역」_6a6dcb14.md	e3c891e76325755f0535bc8f54138134de97f078cf3111290d74a9238dfe96c9
현대인의의식수준	16	1	2026-08-01T19:44:25.517959+09:00	『현대인의 의식수준』 제16장 「세상 초월하기」||「있는 그대로의 세상」	6a6dce06-4aa0-83e8-b44e-c7faf8122eca	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£16∞₧Ñ-∞ä╕∞âü-∞┤ê∞¢öφòÿΩ╕░-∞₧êδèö-Ω╖╕δîÇδí£∞¥ÿ-∞ä╕∞âü_6a6dce064a.md	16장_01_『현대인의 의식수준』 제16장 「세상 초월하기」_「있는 그대로의 세상」_6a6dce06.md	1465958207d2703e8a91f8ff11a55df68a2ee572ec802c9fbfbc1bcbb7c0a647
현대인의의식수준	16	2	2026-08-01T19:44:49.569169+09:00	『현대인의 의식수준』 제16장 「세상 초월하기」||「선악이라는 난제」	6a6dce1b-bc78-83ee-9bc0-1e795cd66c46	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£16∞₧Ñ-∞ä╕∞âü-∞┤ê∞¢öφòÿΩ╕░-∞äá∞òà∞¥┤δ¥╝δèö-δé£∞á£_6a6dce1bbc.md	16장_02_『현대인의 의식수준』 제16장 「세상 초월하기」_「선악이라는 난제」_6a6dce1b.md	c32cf325a630ffa5cbabeba567ac22ecb01673dcb464b026c6c7686d201b10f0
현대인의의식수준	16	3	2026-08-01T19:45:12.854138+09:00	『현대인의 의식수준』 제16장 「세상 초월하기」||「철학적 수용」·「유머」	6a6dce35-acf4-83ee-9b2a-2bd400a7f5e7	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£16∞₧Ñ-∞ä╕∞âü-∞┤ê∞¢öφòÿΩ╕░-∞▓áφòÖ∞áü-∞êÿ∞Ü⌐-∞£áδ¿╕_6a6dce35ac.md	16장_03_『현대인의 의식수준』 제16장 「세상 초월하기」_「철학적 수용」·「유머」_6a6dce35.md	77c320fa92467c5614c56f9ac807fe378655f33c731164be9518aa85b97cd41d
현대인의의식수준	17	1	2026-08-02T00:48:25.825045+09:00	『현대인의 의식수준』 제17장 「도덕, 이성 그리고 믿음」||「영적 비전」·「도덕성과 창조」·「믿음과 이성의 통합」	6a6e152c-c450-83e8-9fd0-0bd1813d9d63	publish_site/conversations/2026-08-02_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£17∞₧Ñ-δÅäδìò-∞¥┤∞ä▒-Ω╖╕δª¼Ω│á-δ»┐∞¥î-∞ÿü∞áü-δ╣ä∞áä-δÅäδìò∞ä▒Ω│╝-∞░╜∞í░-δ»┐∞¥îΩ│╝-∞¥┤∞ä▒∞¥ÿ-φå╡φò⌐_6a6e152cc4.md	17장_01_『현대인의 의식수준』 제17장 「도덕, 이성 그리고 믿음」_「영적 비전」·「도덕성과 창조」·「믿음과 이성의 통합」_6a6e152c.md	86a5606e747bd08497a0891f3848a6a01701167c1988dddb60fe6fdfb43bb922
현대인의의식수준	18	1	2026-08-01T23:50:54.295105+09:00	『현대인의 의식수준』 제18장 「나르시시즘: 에고 숭배」||「도덕적 권위: 크나큰 갈등」	6a6e07c7-cff4-83ee-b36e-729b4584f015	publish_site/conversations/2026-08-01_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£18∞₧Ñ-δéÿδÑ┤∞ï£∞ï£∞ªÿ-∞ùÉΩ│á-∞ê¡δ░░-δÅäδìò∞áü-Ω╢î∞£ä-φü¼δéÿφü░-Ω░êδô▒_6a6e07c7cf.md	18장_01_『현대인의 의식수준』 제18장 「나르시시즘_ 에고 숭배」_「도덕적 권위_ 크나큰 갈등」_6a6e07c7.md	2cc75936dc35ce8a9122c5ec1bb6b2633a8b7e64dd3d4101294d6b6238c9c995
현대인의의식수준	18	2	2026-08-02T00:47:07.731345+09:00	『현대인의 의식수준』 제18장 「나르시시즘: 에고 숭배」||「‘-주의’의 힘」·「도덕적 우월성으로서의 이상주의」	6a6e14f5-657c-83ee-a05d-2d2b9ce1a2b0	publish_site/conversations/2026-08-02_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£18∞₧Ñ-δéÿδÑ┤∞ï£∞ï£∞ªÿ-∞ùÉΩ│á-∞ê¡δ░░-∞ú╝∞¥ÿ∞¥ÿ-φ₧ÿ-δÅäδìò∞áü-∞Ü░∞¢ö∞ä▒∞£╝δí£∞ä£∞¥ÿ-∞¥┤∞âü∞ú╝∞¥ÿ_6a6e14f565.md	18장_02_『현대인의 의식수준』 제18장 「나르시시즘_ 에고 숭배」_「‘-주의’의 힘」·「도덕적 우월성으로서의 이상주의」_6a6e14f5.md	9e34870180b412c5e1e11ee6561f5d83a4dc9c177404151c723dee649cb8c004
현대인의의식수준	19	1	2026-08-02T02:49:00.792753+09:00	『현대인의 의식수준』 제19장 「실습」||「최후의 결전」·「후유증」	6a6e3183-585c-83ee-8b63-a86cded98761	publish_site/conversations/2026-08-02_φÿäδîÇ∞¥╕∞¥ÿ-∞¥ÿ∞ï¥∞êÿ∞ñÇ-∞á£19∞₧Ñ-∞ïñ∞è╡-∞╡£φ¢ä∞¥ÿ-Ω▓░∞áä-φ¢ä∞£á∞ª¥_6a6e318358.md	19장_01_『현대인의 의식수준』 제19장 「실습」_「최후의 결전」·「후유증」_6a6e3183.md	825d6dd3bf9e5b4a16d6ed0ebfb9e061343119b685fc5cf872dbfbb25fde1079
